step,value,tag
15600,21342256627712.0,train/critic_loss
16800,75798253928448.0,train/critic_loss
18000,134675494338560.0,train/critic_loss
19200,25675754897408.0,train/critic_loss
20400,27326200938496.0,train/critic_loss
21600,196388923113472.0,train/critic_loss
22800,27589475303424.0,train/critic_loss
24000,29299394478080.0,train/critic_loss
25200,25116461236224.0,train/critic_loss
26400,142934833889280.0,train/critic_loss
1200,0.9528031349182129,train/ent_coef
2400,1.3984967470169067,train/ent_coef
3600,2.187614679336548,train/ent_coef
4800,3.2470152378082275,train/ent_coef
6000,4.596540451049805,train/ent_coef
7200,6.590984344482422,train/ent_coef
8400,9.150205612182617,train/ent_coef
9600,12.749960899353027,train/ent_coef
10800,17.765592575073242,train/ent_coef
12000,23.777965545654297,train/ent_coef
13200,34.25790023803711,train/ent_coef
14400,46.97385787963867,train/ent_coef
15600,66.31353759765625,train/ent_coef
16800,98.16230773925781,train/ent_coef
18000,142.71202087402344,train/ent_coef
19200,200.4036407470703,train/ent_coef
20400,273.5316467285156,train/ent_coef
21600,366.16473388671875,train/ent_coef
22800,490.30322265625,train/ent_coef
24000,557.0084228515625,train/ent_coef
25200,677.66357421875,train/ent_coef
26400,719.9303588867188,train/ent_coef
1200,-0.0349309965968132,train/ent_coef_loss
2400,-2.3749232292175293,train/ent_coef_loss
3600,-7.53938627243042,train/ent_coef_loss
4800,-10.865321159362793,train/ent_coef_loss
6000,-13.756664276123047,train/ent_coef_loss
7200,-12.884984016418457,train/ent_coef_loss
8400,-14.47439956665039,train/ent_coef_loss
9600,-19.336387634277344,train/ent_coef_loss
10800,-20.095914840698242,train/ent_coef_loss
12000,-20.365306854248047,train/ent_coef_loss
13200,-24.014867782592773,train/ent_coef_loss
14400,-17.86719512939453,train/ent_coef_loss
15600,-13.303937911987305,train/ent_coef_loss
16800,-28.0079345703125,train/ent_coef_loss
18000,-28.898834228515625,train/ent_coef_loss
19200,-28.217336654663086,train/ent_coef_loss
20400,-22.772563934326172,train/ent_coef_loss
21600,-17.409297943115234,train/ent_coef_loss
22800,-13.92989730834961,train/ent_coef_loss
24000,1.89883291721344,train/ent_coef_loss
25200,-9.811223030090332,train/ent_coef_loss
26400,1.2630460262298584,train/ent_coef_loss
1200,0.0003000000142492354,train/learning_rate
2400,0.0003000000142492354,train/learning_rate
3600,0.0003000000142492354,train/learning_rate
4800,0.0003000000142492354,train/learning_rate
6000,0.0003000000142492354,train/learning_rate
7200,0.0003000000142492354,train/learning_rate
8400,0.0003000000142492354,train/learning_rate
9600,0.0003000000142492354,train/learning_rate
10800,0.0003000000142492354,train/learning_rate
12000,0.0003000000142492354,train/learning_rate
13200,0.0003000000142492354,train/learning_rate
14400,0.0003000000142492354,train/learning_rate
15600,0.0003000000142492354,train/learning_rate
16800,0.0003000000142492354,train/learning_rate
18000,0.0003000000142492354,train/learning_rate
19200,0.0003000000142492354,train/learning_rate
20400,0.0003000000142492354,train/learning_rate
21600,0.0003000000142492354,train/learning_rate
22800,0.0003000000142492354,train/learning_rate
24000,0.0003000000142492354,train/learning_rate
25200,0.0003000000142492354,train/learning_rate
26400,0.0003000000142492354,train/learning_rate
