step,value,tag
82800,0.05000000074505806,rollout/exploration_rate
84000,0.05000000074505806,rollout/exploration_rate
85200,0.05000000074505806,rollout/exploration_rate
86400,0.05000000074505806,rollout/exploration_rate
87600,0.05000000074505806,rollout/exploration_rate
88800,0.05000000074505806,rollout/exploration_rate
90000,0.05000000074505806,rollout/exploration_rate
91200,0.05000000074505806,rollout/exploration_rate
92400,0.05000000074505806,rollout/exploration_rate
93600,0.05000000074505806,rollout/exploration_rate
94800,0.05000000074505806,rollout/exploration_rate
96000,0.05000000074505806,rollout/exploration_rate
97200,0.05000000074505806,rollout/exploration_rate
98400,0.05000000074505806,rollout/exploration_rate
99600,0.05000000074505806,rollout/exploration_rate
100800,0.05000000074505806,rollout/exploration_rate
102000,0.05000000074505806,rollout/exploration_rate
103200,0.05000000074505806,rollout/exploration_rate
104400,0.05000000074505806,rollout/exploration_rate
105600,0.05000000074505806,rollout/exploration_rate
106800,0.05000000074505806,rollout/exploration_rate
108000,0.05000000074505806,rollout/exploration_rate
109200,0.05000000074505806,rollout/exploration_rate
110400,0.05000000074505806,rollout/exploration_rate
111600,0.05000000074505806,rollout/exploration_rate
112800,0.05000000074505806,rollout/exploration_rate
114000,0.05000000074505806,rollout/exploration_rate
115200,0.05000000074505806,rollout/exploration_rate
116400,0.05000000074505806,rollout/exploration_rate
117600,0.05000000074505806,rollout/exploration_rate
118800,0.05000000074505806,rollout/exploration_rate
120000,0.05000000074505806,rollout/exploration_rate
121200,0.05000000074505806,rollout/exploration_rate
122400,0.05000000074505806,rollout/exploration_rate
123600,0.05000000074505806,rollout/exploration_rate
124800,0.05000000074505806,rollout/exploration_rate
126000,0.05000000074505806,rollout/exploration_rate
127200,0.05000000074505806,rollout/exploration_rate
128400,0.05000000074505806,rollout/exploration_rate
129600,0.05000000074505806,rollout/exploration_rate
130800,0.05000000074505806,rollout/exploration_rate
132000,0.05000000074505806,rollout/exploration_rate
133200,0.05000000074505806,rollout/exploration_rate
134400,0.05000000074505806,rollout/exploration_rate
135600,0.05000000074505806,rollout/exploration_rate
136800,0.05000000074505806,rollout/exploration_rate
138000,0.05000000074505806,rollout/exploration_rate
139200,0.05000000074505806,rollout/exploration_rate
140400,0.05000000074505806,rollout/exploration_rate
141600,0.05000000074505806,rollout/exploration_rate
142800,0.05000000074505806,rollout/exploration_rate
144000,0.05000000074505806,rollout/exploration_rate
145200,0.05000000074505806,rollout/exploration_rate
146400,0.05000000074505806,rollout/exploration_rate
147600,0.05000000074505806,rollout/exploration_rate
148800,0.05000000074505806,rollout/exploration_rate
150000,0.05000000074505806,rollout/exploration_rate
151200,0.05000000074505806,rollout/exploration_rate
152400,0.05000000074505806,rollout/exploration_rate
153600,0.05000000074505806,rollout/exploration_rate
154800,0.05000000074505806,rollout/exploration_rate
156000,0.05000000074505806,rollout/exploration_rate
157200,0.05000000074505806,rollout/exploration_rate
158400,0.05000000074505806,rollout/exploration_rate
159600,0.05000000074505806,rollout/exploration_rate
160800,0.05000000074505806,rollout/exploration_rate
162000,0.05000000074505806,rollout/exploration_rate
163200,0.05000000074505806,rollout/exploration_rate
164400,0.05000000074505806,rollout/exploration_rate
165600,0.05000000074505806,rollout/exploration_rate
166800,0.05000000074505806,rollout/exploration_rate
168000,0.05000000074505806,rollout/exploration_rate
169200,0.05000000074505806,rollout/exploration_rate
170400,0.05000000074505806,rollout/exploration_rate
171600,0.05000000074505806,rollout/exploration_rate
172800,0.05000000074505806,rollout/exploration_rate
174000,0.05000000074505806,rollout/exploration_rate
175200,0.05000000074505806,rollout/exploration_rate
176400,0.05000000074505806,rollout/exploration_rate
177600,0.05000000074505806,rollout/exploration_rate
178800,0.05000000074505806,rollout/exploration_rate
180000,0.05000000074505806,rollout/exploration_rate
181200,0.05000000074505806,rollout/exploration_rate
182400,0.05000000074505806,rollout/exploration_rate
183600,0.05000000074505806,rollout/exploration_rate
184800,0.05000000074505806,rollout/exploration_rate
186000,0.05000000074505806,rollout/exploration_rate
187200,0.05000000074505806,rollout/exploration_rate
188400,0.05000000074505806,rollout/exploration_rate
189600,0.05000000074505806,rollout/exploration_rate
190800,0.05000000074505806,rollout/exploration_rate
192000,0.05000000074505806,rollout/exploration_rate
193200,0.05000000074505806,rollout/exploration_rate
194400,0.05000000074505806,rollout/exploration_rate
195600,0.05000000074505806,rollout/exploration_rate
196800,0.05000000074505806,rollout/exploration_rate
198000,0.05000000074505806,rollout/exploration_rate
199200,0.05000000074505806,rollout/exploration_rate
1200,84.0,time/fps
2400,146.0,time/fps
3600,193.0,time/fps
4800,224.0,time/fps
6000,250.0,time/fps
7200,269.0,time/fps
8400,287.0,time/fps
9600,305.0,time/fps
10800,315.0,time/fps
12000,325.0,time/fps
13200,334.0,time/fps
14400,342.0,time/fps
15600,348.0,time/fps
16800,356.0,time/fps
18000,364.0,time/fps
19200,372.0,time/fps
20400,378.0,time/fps
21600,383.0,time/fps
22800,387.0,time/fps
24000,389.0,time/fps
25200,391.0,time/fps
26400,394.0,time/fps
27600,394.0,time/fps
28800,395.0,time/fps
30000,397.0,time/fps
31200,399.0,time/fps
32400,399.0,time/fps
33600,399.0,time/fps
34800,400.0,time/fps
36000,400.0,time/fps
37200,401.0,time/fps
38400,402.0,time/fps
39600,403.0,time/fps
40800,403.0,time/fps
42000,403.0,time/fps
43200,403.0,time/fps
44400,402.0,time/fps
45600,402.0,time/fps
46800,403.0,time/fps
48000,402.0,time/fps
49200,401.0,time/fps
50400,401.0,time/fps
51600,401.0,time/fps
52800,400.0,time/fps
54000,400.0,time/fps
55200,401.0,time/fps
56400,401.0,time/fps
57600,401.0,time/fps
58800,400.0,time/fps
60000,399.0,time/fps
61200,398.0,time/fps
62400,398.0,time/fps
63600,399.0,time/fps
64800,398.0,time/fps
66000,397.0,time/fps
67200,398.0,time/fps
68400,396.0,time/fps
69600,395.0,time/fps
70800,395.0,time/fps
72000,395.0,time/fps
73200,394.0,time/fps
74400,395.0,time/fps
75600,395.0,time/fps
76800,395.0,time/fps
78000,394.0,time/fps
79200,393.0,time/fps
80400,392.0,time/fps
81600,390.0,time/fps
82800,389.0,time/fps
84000,385.0,time/fps
85200,385.0,time/fps
86400,383.0,time/fps
87600,382.0,time/fps
88800,382.0,time/fps
90000,381.0,time/fps
91200,381.0,time/fps
92400,380.0,time/fps
93600,379.0,time/fps
94800,379.0,time/fps
96000,378.0,time/fps
97200,378.0,time/fps
98400,377.0,time/fps
99600,376.0,time/fps
100800,374.0,time/fps
102000,374.0,time/fps
103200,374.0,time/fps
104400,374.0,time/fps
105600,374.0,time/fps
106800,373.0,time/fps
108000,372.0,time/fps
109200,369.0,time/fps
110400,368.0,time/fps
111600,367.0,time/fps
112800,366.0,time/fps
114000,366.0,time/fps
115200,366.0,time/fps
116400,366.0,time/fps
117600,366.0,time/fps
118800,366.0,time/fps
120000,366.0,time/fps
121200,366.0,time/fps
122400,366.0,time/fps
123600,366.0,time/fps
124800,365.0,time/fps
126000,365.0,time/fps
127200,365.0,time/fps
128400,364.0,time/fps
129600,362.0,time/fps
130800,362.0,time/fps
132000,362.0,time/fps
133200,361.0,time/fps
134400,360.0,time/fps
135600,359.0,time/fps
136800,358.0,time/fps
138000,358.0,time/fps
139200,358.0,time/fps
140400,357.0,time/fps
141600,356.0,time/fps
142800,356.0,time/fps
144000,355.0,time/fps
145200,354.0,time/fps
146400,353.0,time/fps
147600,352.0,time/fps
148800,352.0,time/fps
150000,350.0,time/fps
151200,350.0,time/fps
152400,350.0,time/fps
153600,349.0,time/fps
154800,349.0,time/fps
156000,349.0,time/fps
157200,349.0,time/fps
158400,348.0,time/fps
159600,344.0,time/fps
160800,342.0,time/fps
162000,341.0,time/fps
163200,339.0,time/fps
164400,339.0,time/fps
165600,338.0,time/fps
166800,337.0,time/fps
168000,336.0,time/fps
169200,335.0,time/fps
170400,333.0,time/fps
171600,333.0,time/fps
172800,332.0,time/fps
174000,332.0,time/fps
175200,332.0,time/fps
176400,332.0,time/fps
177600,332.0,time/fps
178800,332.0,time/fps
180000,331.0,time/fps
181200,331.0,time/fps
182400,330.0,time/fps
183600,329.0,time/fps
184800,329.0,time/fps
186000,329.0,time/fps
187200,326.0,time/fps
188400,321.0,time/fps
189600,321.0,time/fps
190800,321.0,time/fps
192000,321.0,time/fps
193200,319.0,time/fps
194400,319.0,time/fps
195600,319.0,time/fps
196800,319.0,time/fps
198000,318.0,time/fps
199200,318.0,time/fps
1200,9.999999747378752e-05,train/learning_rate
2400,9.999999747378752e-05,train/learning_rate
3600,9.999999747378752e-05,train/learning_rate
4800,9.999999747378752e-05,train/learning_rate
6000,9.999999747378752e-05,train/learning_rate
7200,9.999999747378752e-05,train/learning_rate
8400,9.999999747378752e-05,train/learning_rate
9600,9.999999747378752e-05,train/learning_rate
10800,9.999999747378752e-05,train/learning_rate
12000,9.999999747378752e-05,train/learning_rate
13200,9.999999747378752e-05,train/learning_rate
14400,9.999999747378752e-05,train/learning_rate
15600,9.999999747378752e-05,train/learning_rate
16800,9.999999747378752e-05,train/learning_rate
18000,9.999999747378752e-05,train/learning_rate
19200,9.999999747378752e-05,train/learning_rate
20400,9.999999747378752e-05,train/learning_rate
21600,9.999999747378752e-05,train/learning_rate
22800,9.999999747378752e-05,train/learning_rate
24000,9.999999747378752e-05,train/learning_rate
25200,9.999999747378752e-05,train/learning_rate
26400,9.999999747378752e-05,train/learning_rate
27600,9.999999747378752e-05,train/learning_rate
28800,9.999999747378752e-05,train/learning_rate
30000,9.999999747378752e-05,train/learning_rate
31200,9.999999747378752e-05,train/learning_rate
32400,9.999999747378752e-05,train/learning_rate
33600,9.999999747378752e-05,train/learning_rate
34800,9.999999747378752e-05,train/learning_rate
36000,9.999999747378752e-05,train/learning_rate
37200,9.999999747378752e-05,train/learning_rate
38400,9.999999747378752e-05,train/learning_rate
39600,9.999999747378752e-05,train/learning_rate
40800,9.999999747378752e-05,train/learning_rate
42000,9.999999747378752e-05,train/learning_rate
43200,9.999999747378752e-05,train/learning_rate
44400,9.999999747378752e-05,train/learning_rate
45600,9.999999747378752e-05,train/learning_rate
46800,9.999999747378752e-05,train/learning_rate
48000,9.999999747378752e-05,train/learning_rate
49200,9.999999747378752e-05,train/learning_rate
50400,9.999999747378752e-05,train/learning_rate
51600,9.999999747378752e-05,train/learning_rate
52800,9.999999747378752e-05,train/learning_rate
54000,9.999999747378752e-05,train/learning_rate
55200,9.999999747378752e-05,train/learning_rate
56400,9.999999747378752e-05,train/learning_rate
57600,9.999999747378752e-05,train/learning_rate
58800,9.999999747378752e-05,train/learning_rate
60000,9.999999747378752e-05,train/learning_rate
61200,9.999999747378752e-05,train/learning_rate
62400,9.999999747378752e-05,train/learning_rate
63600,9.999999747378752e-05,train/learning_rate
64800,9.999999747378752e-05,train/learning_rate
